timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1633609478452,-0.4650879,-1.2478638,0.013366699,19.0,3.21875,16.046875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478528,0.16259766,-0.3826294,-0.13043213,7.640625,25.5625,-13.78125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478544,-0.05810547,-1.0247192,-0.20098877,18.53125,12.671875,-2.09375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478572,-0.088134766,-1.2410278,-0.113342285,16.59375,20.40625,3.65625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478649,0.047607422,-1.0842896,-0.17681885,-2.65625,1.765625,-9.4375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478661,-0.140625,-1.2832642,-0.11798096,-8.828125,1.796875,-11.609375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478694,0.0078125,-1.0803833,-0.15020752,-10.671875,4.15625,4.765625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478770,0.15478516,-0.63165283,-0.34405518,-13.515625,-11.75,9.1875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478775,0.12597656,-0.28399658,-0.60479736,-13.890625,-42.984375,9.90625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478841,0.58935547,-0.7752075,-0.3242798,-9.125,-51.125,-7.109375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478856,0.015136719,-1.3389282,0.078308105,-6.859375,-37.3125,-5.953125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478888,-0.33764648,-1.0210571,-0.18048096,12.96875,-2.1875,19.921875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478962,0.064208984,-0.76641846,-0.15924072,10.421875,-13.25,13.5625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609478976,0.07128906,-1.1470337,-0.07550049,9.421875,-23.265625,-11.421875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479008,0.092285156,-1.284729,-0.085510254,2.90625,-9.375,-1.359375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479084,0.11010742,-1.0422974,-0.09576416,-1.4375,-2.359375,11.671875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479096,0.055664062,-1.0376587,-0.117492676,-9.1875,-1.171875,-5.21875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479126,0.15185547,-1.0396118,0.12908936,-26.578125,-3.015625,-13.9375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479202,0.039794922,-0.8279419,-0.04547119,-17.125,25.6875,-9.40625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479221,0.017333984,-0.5864868,-0.862854,-17.203125,0.6875,1.03125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479247,0.2680664,-1.1348267,-0.5667114,4.28125,-2.953125,-16.9375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479326,-0.5180664,-1.3838501,-0.01763916,1.75,-7.6875,7.25,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479336,0.052001953,-0.61846924,-0.0791626,-1.328125,8.03125,-8.828125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479368,0.21386719,-0.95196533,-0.015686035,11.828125,6.59375,0.4375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479442,-0.061279297,-0.81085205,-0.13165283,10.578125,11.671875,13.125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479457,-0.13623047,-0.5005493,-0.078186035,14.078125,5.484375,-1.421875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479487,-0.080078125,-0.8015747,-0.0569458,16.75,7.5625,-17.921875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479562,-0.08520508,-1.1292114,-0.15557861,2.296875,3.984375,-13.125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479569,-0.099121094,-1.4880981,-0.14605713,-5.546875,0.21875,-5.828125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479638,-0.029296875,-1.4873657,-0.14361572,-8.71875,4.53125,9.609375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479653,-0.22216797,-1.234436,-0.3303833,-4.734375,0.515625,17.375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479682,0.2409668,-1.1345825,-0.55059814,-10.796875,-15.46875,12.84375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479758,0.61206055,-0.7817993,-0.14434814,13.1875,-1.046875,4.796875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479773,0.16723633,-0.739563,-0.101379395,10.828125,-29.421875,10.5625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479802,-0.09887695,-0.77130127,-0.29327393,3.53125,-27.84375,19.515625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479878,0.12939453,-0.9475708,-0.16729736,13.0625,-15.0625,14.15625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479895,0.0690918,-0.8855591,-0.006652832,15.796875,-8.875,4.828125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479921,0.020263672,-0.84088135,-0.054016113,11.71875,-1.796875,5.5625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609479998,0.06958008,-0.8115845,-0.24273682,0.015625,-11.15625,6.96875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480012,0.3088379,-1.3320923,-0.065979004,-8.28125,-17.734375,-11.015625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480043,0.036865234,-1.3225708,0.038269043,-8.859375,0.40625,-10.234375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480118,-0.052001953,-0.8743286,-0.10821533,-6.125,34.84375,-8.0625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480132,-0.118896484,-0.43829346,-0.6746216,-16.90625,25.875,-4.4375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480165,0.29125977,-0.909729,-0.7136841,1.921875,34.0,-23.90625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480237,-0.15673828,-1.298645,-0.42852783,15.828125,2.578125,-1.21875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480314,0.23486328,-0.8604126,-0.28570557,20.015625,-3.265625,-8.21875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480319,-0.015625,-0.9417114,-0.12896729,21.203125,-1.890625,0.046875,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480328,-0.39624023,-0.8687134,-0.20635986,17.0625,24.828125,13.59375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480358,-0.06542969,-0.6880493,-0.3267212,15.953125,29.890625,-4.765625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480433,0.17919922,-0.88531494,-0.25201416,12.46875,10.765625,-9.34375,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480448,0.010986328,-1.3814087,-0.30621338,-9.15625,0.140625,-1.625,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
1633609480477,-0.16088867,-1.3467407,-0.24005127,-11.90625,-6.203125,2.578125,Respeck,Climbing stairs,12,s1891214,,Respeck_s1891214_Climbing stairs_07-10-2021_14-25-08
