timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1633110143544,-0.96850586,-0.19903564,-0.16339111,-0.765625,2.265625,-0.0625,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143572,-1.0026855,-0.18585205,-0.17315674,0.03125,1.140625,-0.3125,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143616,-0.97314453,-0.1963501,-0.14630127,0.84375,-1.0,0.53125,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143660,-0.9711914,-0.18463135,-0.15264893,0.4375,-0.34375,0.390625,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143692,-0.9753418,-0.19171143,-0.16021729,1.109375,0.03125,0.828125,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143737,-0.98095703,-0.18292236,-0.1572876,-1.734375,-0.890625,1.15625,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143766,-0.96899414,-0.2029419,-0.15997314,-0.078125,0.921875,-0.171875,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143811,-0.9785156,-0.22125244,-0.16070557,0.40625,0.4375,0.109375,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143857,-0.98339844,-0.20977783,-0.15240479,1.078125,0.578125,0.8125,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143885,-0.9729004,-0.19976807,-0.1687622,1.3125,1.21875,0.984375,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143932,-0.97021484,-0.2131958,-0.17144775,-2.125,1.46875,-0.828125,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110143960,-0.95458984,-0.18829346,-0.13775635,-1.84375,-0.328125,-0.109375,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110144039,-0.9851074,-0.18585205,-0.14556885,1.5625,5.1875,0.6875,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110144052,-0.97314453,-0.2029419,-0.16217041,-0.265625,2.75,1.296875,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
1633110144081,-0.9758301,-0.19537354,-0.14654541,-2.234375,0.515625,1.234375,Respeck,Sitting,0,s1721256,,Respeck_s1721256_Sitting_01-10-2021_18-42-57
